pdf,citation_text,context,classification,case_name,plaintiff,defendant,volume,reporter,page,court,year,month,day,docket_number,is_westlaw,wl_number,review_reason,v_status,v_confidence,v_url,v_matched_name,v_git_hash,qc_status,qc_notes,
anthony_c_hill_v_workday_inc_9-5-2025_order.pdf,"Brown v. Federation of State Med. Boards of the U.S., 830, 26 F.2d 1429 (7th Cir. 1987)","...w.'"" 24 Mid Central Operating Engineers Health and Welfare Fund v. HoosierVac LLC, 2025 WL 574234 25 at *2 (S.D. Ind. Feb. 21, 2025) (quoting Brown v. Federation of State Med. Boards of the U.S., 830 26 F.2d 1429, 1435 (7th Cir. 1987), overruled on other grounds by Mars Steel Corp. v. Continental",uncertain,Brown v. Federation of State Medical. Boards of the U.S.,Brown,Federation of State Medical. Boards of the U.S.,26,F.2d,1429,ca7,1987,,,,FALSE,,,,,,,,,,
anthony_c_hill_v_workday_inc_9-5-2025_order.pdf,"Mars Steel Corp. v. Continental 27 Bank N.A., 880 F.2d 928 (7th Cir. 1989)","... Ind. Feb. 21, 2025) (quoting Brown v. Federation of State Med. Boards of the U.S., 830 26 F.2d 1429, 1435 (7th Cir. 1987), overruled on other grounds by Mars Steel Corp. v. Continental 27 Bank N.A., 880 F.2d 928 (7th Cir. 1989)). 28 ""Given the rise of artificial intelligence and its use in court",uncertain,Mars Steel Corp. v. Continental 27 Bank N.A.,Mars Steel Corp.,Continental 27 Bank N.A.,880,F.2d,928,ca7,1989,,,,FALSE,,,,,,,,,,
anthony_c_hill_v_workday_inc_9-5-2025_order.pdf,"Marion v. Hollis Cobb Assocs., 2025 WL 1275828 (N.D. Ga. Feb. 14, 2025)","...ecifically, courts tend to find that Fed. R. Civ. P. 11(b)(2) applies in 3 the context of litigants citing to AI-hallucinated cases in documents submitted to courts."" Marion 4 v. Hollis Cobb Assocs., 2025 WL 1275828, at *5 (N.D. Ga. Feb. 14, 2025) (citations omitted). The 5 issue of sanctions for",uncertain,Marion v. Hollis Cobb Assocs.,Marion,Hollis Cobb Assocs.,2025,WL,1275828,gand,2025,2,14,,TRUE,1275828,,POSSIBLE_MATCH,0.4063,https://www.courtlistener.com/docket/69958782/15/winer-v-mohammad/,Winer v. Mohammad,cc46446,investigate,"wrong date, no case number, case name does not match",
anthony_c_hill_v_workday_inc_9-5-2025_order.pdf,"Weissman v. Quail Lodge, Inc., 179 F.3d 1194 (1999)","...5) (citations omitted). th i nt Uo N 18 Separate from Rule 11, ""[w]ithin the federal system, each district court is authorized to 19 govern and discipline its own bar."" Weissman v. Quail Lodge, Inc., 179 F.3d 1194, 1198 (9th Cir. 20 1999). The district court may issue sanctions for violating its ",uncertain,"Weissman v. Quail Lodge, Inc.",Weissman,"Quail Lodge, Inc.",179,F.3d,1194,,1999,,,,FALSE,,,,,,,,,,
anthony_c_hill_v_workday_inc_9-5-2025_order.pdf,"Pac. Harbor Cap., Inc. v. Carnival Air Lines, Inc., 210 F.3d 1112 (9th Cir. 2000)","...d. Weissman, 179 F.3d at 1198. A 24 separate sanctions hearing is not required when the attorney is given the opportunity to respond in 25 writing. Pac. Harbor Cap., Inc. v. Carnival Air Lines, Inc., 210 F.3d 1112, 1118 (9th Cir. 2000). 26 ""The opportunity to brief the issue fully satisfies due p",uncertain,"Pac. Harbor Cap., Inc. v. Carnival Air Lines, Inc.","Pac. Harbor Cap., Inc.","Carnival Air Lines, Inc.",210,F.3d,1112,ca9,2000,,,,FALSE,,,VERIFIED,1,https://www.courtlistener.com/opinion/768536/pacific-harbor-capital-incplaintiff-appellee-v-carnival-air-lines/,"Pacific Harbor Capital, Inc.,plaintiff-Appellee v. Carnival Air Lines, Inc.,defendant, and Jeffrey M. Herman Stuart S. Mermelstein, Movants-Appellants",a0a9afc,approved,,
anthony_c_hill_v_workday_inc_9-5-2025_order.pdf,"Trust Corp. v. Dabney, 73 F.3d 262 (10th Cir. 1995)","...c. v. Carnival Air Lines, Inc., 210 F.3d 1112, 1118 (9th Cir. 2000). 26 ""The opportunity to brief the issue fully satisfies due process requirements."" Id. (citing Resolution 27 Trust Corp. v. Dabney, 73 F.3d 262, 268 (10th Cir. 1995); Toombs v. Leone, 777 F.2d 465, 472 (9th 28 Cir. 1985)). 5 1 ""B",uncertain,Trust Corp. v. Dabney,Trust Corp.,Dabney,73,F.3d,262,ca10,1995,,,,FALSE,,,,,,,,,,
anthony_c_hill_v_workday_inc_9-5-2025_order.pdf,"Toombs v. Leone, 777 F.2d 465 (1985)","...(9th Cir. 2000). 26 ""The opportunity to brief the issue fully satisfies due process requirements."" Id. (citing Resolution 27 Trust Corp. v. Dabney, 73 F.3d 262, 268 (10th Cir. 1995); Toombs v. Leone, 777 F.2d 465, 472 (9th 28 Cir. 1985)). 5 1 ""Broad deference is given to a district court's interp",uncertain,Toombs v. Leone,Toombs,Leone,777,F.2d,465,,1985,,,,FALSE,,,VERIFIED,1.0,https://www.courtlistener.com/opinion/8945859/toombs-v-leone/,Toombs v. Leone,e697e44,approved,,
anthony_c_hill_v_workday_inc_9-5-2025_order.pdf,"Bias v. 2 Moynihan, 508 F.3d 1212 (9th Cir. 2007)","...73 F.3d 262, 268 (10th Cir. 1995); Toombs v. Leone, 777 F.2d 465, 472 (9th 28 Cir. 1985)). 5 1 ""Broad deference is given to a district court's interpretation of its local rules."" Bias v. 2 Moynihan, 508 F.3d 1212, 1223 (9th Cir. 2007) (citing Christian v. Mattel, Inc., 286 F.3d 1118, 3 1129 (9th ",uncertain,Bias v. 2 Moynihan,Bias,2 Moynihan,508,F.3d,1212,ca9,2007,,,,FALSE,,,,,,,,,,
anthony_c_hill_v_workday_inc_9-5-2025_order.pdf,"Christian v. Mattel, Inc., 286 F.3d 1118 (9th Cir. 2002)","...9th 28 Cir. 1985)). 5 1 ""Broad deference is given to a district court's interpretation of its local rules."" Bias v. 2 Moynihan, 508 F.3d 1212, 1223 (9th Cir. 2007) (citing Christian v. Mattel, Inc., 286 F.3d 1118, 3 1129 (9th Cir. 2002)). This Court's Civil Local Rule 11-4 provides in relevant pa",uncertain,"Christian v. Mattel, Inc.",Christian,"Mattel, Inc.",286,F.3d,1118,ca9,2002,,,,FALSE,,,VERIFIED,1,https://www.courtlistener.com/opinion/7104453/christian-v-mattel-inc/,"Christian v. Mattel, Inc.",e64568a,approved,,
anthony_c_hill_v_workday_inc_9-5-2025_order.pdf,"Pointe Wholesale, Inc. v. Vilardi, No. 1:17-CV-00052-GNS, 2017 WL 3877860 (2017)","... 2017)."" [Dkt. 31 at ¶ 4]. ""The 11 correct citation for the parenthetical in the Joint Letter Brief Regarding Discovery Disputes, is South 12 Pointe Wholesale, Inc. v. Vilardi, No. 1:17-CV-00052-GNS, 2017 WL 3877860 (W.D. Ky. Sept. 5, u o r o 13 2017), attached hereto for reference as Exhibit 1.""",uncertain,"Pointe Wholesale, Inc. v. Vilardi","Pointe Wholesale, Inc.",Vilardi,2017,WL,3877860,,2017,,,1:17-CV-00052-GNS,TRUE,3877860,,POSSIBLE_MATCH,0.8333,https://www.courtlistener.com/docket/6194912/49/south-pointe-wholesale-inc-v-vilardi/,"South Pointe Wholesale, Inc. v. Vilardi",e697e44,approved,"Wow, got it right even though date was parsed weird and missed the court!",
anthony_c_hill_v_workday_inc_9-5-2025_order.pdf,"Mid Central Operating Engineers Health and Welfare Fund v. HoosierVac LLC, 2025 WL 574234 (S.D. Ind. Sept. 2, 2025)","...ermining whether 23 sanctions are appropriate is 'whether the party or attorney made a reasonable inquiry into the law.'"" 24 Mid Central Operating Engineers Health and Welfare Fund v. HoosierVac LLC, 2025 WL 574234 25 at *2 (S.D. Ind. Feb. 21, 2025) (quoting Brown v. Federation of State Med. Boar",uncertain,Mid Central Operating Engineers Health and Welfare Fund v. HoosierVac LLC,Mid Central Operating Engineers Health and Welfare Fund,HoosierVac LLC,2025,WL,574234,insd,2025,9,2,,TRUE,574234,,LIKELY_REAL,0.85,https://www.courtlistener.com/docket/68879596/121/mid-central-operating-engineers-health-and-welfare-fund-v-hoosiervac-llc/,MID CENTRAL OPERATING ENGINEERS HEALTH AND WELFARE FUND v. HOOSIERVAC LLC,cc46446,investigate,wrong date,
anthony_c_hill_v_workday_inc_9-5-2025_order.pdf,"Vaughn v. State Bar of Cal., 6 Cal. 3d 847 (1972)","... 6452(b). ""Even though an attorney cannot be held responsible for every 7 detail of office procedure, he must accept responsibility to supervise the work of his staff."" Vaughn 8 v. State Bar of Cal., 6 Cal. 3d 847, 857 (1972). Given the ease with which computerized tools allow 9 for cite checking",uncertain,Vaughn v. State Bar of Cal.,Vaughn,State Bar of Cal.,6,Cal. 3d,847,cal,1972,,,,FALSE,,,VERIFIED,1.0,https://www.courtlistener.com/opinion/1142371/vaughn-v-state-bar/,Vaughn v. State Bar,e697e44,approved,,
anthony_c_hill_v_workday_inc_9-5-2025_order.pdf,"Crane v. State Bar of Cal., 19, 30 Cal. 3d 117 (1981)","...f`l Conduct r. 5.1(a)(b). ""An attorney is responsible for the work product of his th i nt Uo N 18 employees which is performed pursuant to his direction and authority."" Crane v. State Bar of Cal., 19 30 Cal. 3d 117, 120 (1981). This supervisory duty is ""separate and distinct from the underlying 2",uncertain,Crane v. State Bar of Cal.,Crane,State Bar of Cal.,30,Cal. 3d,117,cal,1981,,,,FALSE,,,,,,,,,,
anthony_c_hill_v_workday_inc_9-5-2025_order.pdf,"Gadda v. State Bar, 50 Cal. 3d 344 (1990)","... Crane v. State Bar of Cal., 19 30 Cal. 3d 117, 120 (1981). This supervisory duty is ""separate and distinct from the underlying 20 duties of a novice attorney to act competently."" Gadda v. State Bar, 50 Cal. 3d 344, 354 (1990). 21 Ultimately, Attorney Webb and his firm submitted the filing to the",uncertain,Gadda v. State Bar,Gadda,State Bar,50,Cal. 3d,344,cal,1990,,,,FALSE,,,,,,,,,,
anthony_c_hill_v_workday_inc_9-5-2025_order.pdf,"Unioil, Inc. v. E.F. Hutton & Co., 809 F.2d 548 (9th Cir. 1986)","... comply adequately with a Court Order. ""An attorney who signs 28 the pleading cannot simply delegate to forwarding co-counsel his duty of reasonable inquiry."" 13 1 Unioil, Inc. v. E.F. Hutton & Co., 809 F.2d 548, 558 (9th Cir. 1986). ""Rule 11 requires that an 2 attorney signing a pleading must ma",uncertain,"Unioil, Inc. v. E.F. Hutton & Co.","Unioil, Inc.",E.F. Hutton & Co.,809,F.2d,548,ca9,1986,,,,FALSE,,,VERIFIED,1.0,https://www.courtlistener.com/opinion/8956187/unioil-inc-v-ef-hutton-co/,"Unioil, Inc. v. E.F. Hutton & Co.",e697e44,approved,,
anthony_c_hill_v_workday_inc_9-5-2025_order.pdf,"Garr v. U.S. Healthcare, 3, 22 F.3d 1274 (1994)","... 1 Unioil, Inc. v. E.F. Hutton & Co., 809 F.2d 548, 558 (9th Cir. 1986). ""Rule 11 requires that an 2 attorney signing a pleading must make a reasonable inquiry personally."" Garr v. U.S. Healthcare, 3 22 F.3d 1274, 1280 (3d Cir. 1994). 4 Accordingly, the Court ORDERS Attorney Webb to file a declar",uncertain,Garr v. U.S. Healthcare,Garr,U.S. Healthcare,22,F.3d,1274,,1994,,,,FALSE,,,VERIFIED,1,https://www.courtlistener.com/opinion/7028712/garr-v-us-healthcare-inc/,"Garr v. U.S. Healthcare, Inc.",a0a9afc,approved,,
buchanan_v_vuori_inc_11-20-2025_order.pdf,"Reed v. ZipRecruiter, Inc., 2021 WL 4453429 (C.D. Cal. July 19, 2021)","... the Court found the memorandum included 8 20 quotations supposedly attributable to a real case that do not actually appear in the case text, 21 and one nonexistent case, ""Reed v. ZipRecruiter, Inc., 2021 WL 4453429, at *3–4 (C.D. 22 Cal. July 19, 2021)."" ECF 89 at 9:19–22, 13:25–28, 15:4–7, 15:1",likely_fake,"Reed v. ZipRecruiter, Inc.",Reed,"ZipRecruiter, Inc.",2021,WL,4453429,cacd,2021,7,19,,TRUE,4453429,,POSSIBLE_MATCH,0.4226,https://www.courtlistener.com/docket/60079470/13/aram-adzhikosyan-v-att-corp/,Aram Adzhikosyan v. AT&T Corp.,cc46446,investigate,"confirmed hallucination, name does not match, non-substatntive doc, percentage should be lower.",
buchanan_v_vuori_inc_11-20-2025_order.pdf,"Rachel v. Banana Rep., Inc., 831 F.2d 1503 (9th Cir. 1987)","... ur oo 13 establishing new law."" Rule 11 thus ""imposes upon counsel an affirmative duty of Cf c i C 14 investigation both as to the law and fact before filing."" Rachel v. Banana Rep., Inc., 831 D t c 15 F.2d 1503, 1508 (9th Cir. 1987). A court may impose an appropriate sanction on any si et t a t",likely_fake,"Rachel v. Banana Rep., Inc.",Rachel,"Banana Rep., Inc.",831,F.2d,1503,ca9,1987,,,,FALSE,,,VERIFIED,1,https://www.courtlistener.com/opinion/496627/edmund-a-rachel-aka-peter-rachel-dba-wildlife-interiors-plaintiff-v/,"Edmund A. Rachel, AKA Peter Rachel, D/B/A Wildlife Interiors, Plaintiff v. Banana Republic, Inc., Fisher Development, Inc., and the Gap, Inc.",e64568a,approved,,
buchanan_v_vuori_inc_11-20-2025_order.pdf,"U.S. v. Hayes, 763 F. Supp. 3d 1054 (E.D. Cal. 2025)","...rocedure 11(b) and Civil Local Rule 11-4 3 4 Of particular concern to courts today is the rise in non-existent cases and quotations 5 hallucinated by artificial intelligence tools. See U.S. v. Hayes, 763 F. Supp. 3d 1054, 6 1063–66 (E.D. Cal. 2025). These fictitious cases often look ""like a real ",likely_fake,U.S. v. Hayes,U.S.,Hayes,763,F. Supp. 3d,1054,caed,2025,,,,FALSE,,,POSSIBLE_MATCH,0.5927,https://www.courtlistener.com/docket/70723904/7/pc-distin-v-us-army/,(PC) Distin v. U.S. Army,cc46446,investigate,"confirmed hallucination, case name does not match.",
buchanan_v_vuori_inc_11-20-2025_order.pdf,"Park v. Kim, 91 F.4th 610 (2d Cir. 2024)","...l authorities on which they rely. . . . to ensure that the a 12 arguments made based on those authorities are 'warranted by existing law,' . . . or ur oo 13 otherwise 'legally tenable.'"" Park v. Kim, 91 F.4th 610, 615 (2d Cir. 2024). ""A fake Cf c i C 14 opinion is not 'existing law' and citation ",likely_fake,Park v. Kim,Park,Kim,91,F.4th,610,ca2,2024,,,,FALSE,,,VERIFIED,1,https://www.courtlistener.com/opinion/9469987/park-v-kim/,Park v. Kim,a0a9afc,approved,,
buchanan_v_vuori_inc_11-20-2025_order.pdf,"Mata v. Avianca, Inc., 678 F. Supp. 3d 443 (S.D.N.Y. 2023)","...law' and citation to a fake opinion does not provide a non-frivolous D t c 15 ground for extending, modifying, or reversing existing law"" under Rule 11(b). Mata v. si et t a t s i D 16 Avianca, Inc., 678 F. Supp. 3d 443, 461 (S.D.N.Y. 2023). dr 17 In response to the order to show cause, Dal Bon """,likely_fake,"Mata v. Avianca, Inc.",Mata,"Avianca, Inc.",678,F. Supp. 3d,443,nysd,2023,,,,FALSE,,,LIKELY_REAL,0.9,https://www.courtlistener.com/docket/63107798/59/mata-v-avianca-inc/,"Mata v. Avianca, Inc.",e697e44,,,
buchanan_v_vuori_inc_11-20-2025_order.pdf,"Tercero v. Sacramento Logistics, LLC, No. 24-cv-00953-DC- 11 JDP, 2025 WL 2605020 (E.D. Cal. Sep. 9, 2025)","...t his use of 9 AI led him to submit a hallucinated case to the Court through his motion. He has therefore 10 violated Rule 11(b). See Tercero v. Sacramento Logistics, LLC, No. 24-cv-00953-DC- 11 JDP, 2025 WL 2605020, at *8 (E.D. Cal. Sep. 9, 2025) (""[S]ubmission of citations to a 12 nonexistent c",likely_fake,"Tercero v. Sacramento Logistics, LLC",Tercero,"Sacramento Logistics, LLC",2025,WL,2605020,caed,2025,9,9,24-cv-00953-DC-,TRUE,2605020,,LIKELY_REAL,0.9,https://www.courtlistener.com/docket/68387287/50/tercero-v-sacramento-logistics-llc/,"Tercero v. Sacramento Logistics, LLC",a0a9afc,approved,,
buchanan_v_vuori_inc_11-20-2025_order.pdf,"Oneto v. Watson, No. 22-cv-05206-AMO, 2025 WL 2901666 (N.D. Cal. Oct. 10, 2025)","... WL 2605020, at *8 (E.D. Cal. Sep. 9, 2025) (""[S]ubmission of citations to a 12 nonexistent cases, on its own, constitutes a violation of FRCP 11(b).""); Oneto v. Watson, ur oo 13 No. 22-cv-05206-AMO, 2025 WL 2901666, at *2 (N.D. Cal. Oct. 10, 2025) (same). Dal Cf c i C 14 Bon had ""an affirmative ",likely_fake,Oneto v. Watson,Oneto,Watson,2025,WL,2901666,cand,2025,10,10,22-cv-05206-AMO,TRUE,2901666,,LIKELY_REAL,0.95,https://www.courtlistener.com/docket/65342301/93/oneto-v-watson/,Oneto v. Watson,a0a9afc,approved,,
buchanan_v_vuori_inc_11-20-2025_order.pdf,"Bus. Guides, Inc. v. Chromatic Commc'ns Enters., Inc., 498 U.S. 533 (1991)","...on had ""an affirmative duty to conduct a reasonable inquiry into the facts and the law D t c 15 before filing"" his motion. Bus. Guides, Inc. v. Chromatic Commc'ns Enters., Inc., 498 si et t a t s i D 16 U.S. 533, 551 (1991). Using AI to check the work of AI was not a reasonable inquiry. dr 17 Nor",likely_fake,"Bus. Guides, Inc. v. Chromatic Commc'ns Enters., Inc.","Bus. Guides, Inc.","Chromatic Commc'ns Enters., Inc.",498,U.S.,533,scotus,1991,,,,FALSE,,,VERIFIED,1,https://www.courtlistener.com/opinion/112539/business-guides-inc-v-chromatic-communications-enterprises-inc/,"Business Guides, Inc. v. Chromatic Communications Enterprises, Inc.",e64568a,approved,,
buchanan_v_vuori_inc_11-20-2025_order.pdf,"Tercero v. Sacramento Logistics, LLC, No. 24-cv-00953, 2025 WL 2605020, at *8 (E.D. Cal. Sep. 9, 2025) ","...t his use of 9 AI led him to submit a hallucinated case to the Court through his motion. He has therefore 10 violated Rule 11(b). See Tercero v. Sacramento Logistics, LLC, No. 24-cv-00953-DC- 11 JDP, 2025 WL 2605020, at *8 (E.D. Cal. Sep. 9, 2025) (""[S]ubmission of citations to a 12 nonexistent c",likely_fake,"Tercero v. Sacramento Logistics, LLC",Tercero,"Sacramento Logistics, LLC",2025,WL,2605020,caed,2025,9,9,24-cv-00953,TRUE,2605020,,LIKELY_REAL,0.95,https://www.courtlistener.com/docket/68387287/50/tercero-v-sacramento-logistics-llc/,"Tercero v. Sacramento Logistics, LLC",fbdbb4a,approved,correct document,
buchanan_v_vuori_inc_11-20-2025_order.pdf,"Benjamin v. Costco Wholesale Corp., 779 F. Supp. 3d 341 (E.D.N.Y. 2025)","...ns make clear that she submitted Plaintiff's 24 motion to the court without conducting a reasonable inquiry into the validity of the legal 25 authorities cited.""); Benjamin v. Costco Wholesale Corp., 779 F. Supp. 3d 341, 343 26 (E.D.N.Y. 2025) (""To start with the obvious, an attorney who submits ",likely_fake,Benjamin v. Costco Wholesale Corp.,Benjamin,Costco Wholesale Corp.,779,F. Supp. 3d,341,nyed,2025,,,,FALSE,,,LIKELY_REAL,0.9,https://www.courtlistener.com/docket/68268011/benjamin-v-costco-wholesale-corp/,Benjamin v. Costco Wholesale Corp.,e64568a,duplicate,,
buchanan_v_vuori_inc_11-20-2025_order.pdf,"Yi-Sheng Fang, et al.  v. Hechalou US LLC, et al., No. 25-cv-1180 PA (JDEx), 2025 WL 3049873 (Sep. 12, 2025)","...torneys' use of artificial intelligence has 11 resulted in briefs that cite non-existent or hallucinated authorities."" Yi-Sheng Fang, et al. a 12 v. Hechalou US LLC, et al., No. 25-cv-1180 PA (JDEx), 2025 WL 3049873, at *2 (C.D. ur oo 13 Cal. Sep. 12, 2025). This is especially so given that Dal B",likely_fake,"Yi-Sheng Fang, et al. v. Hechalou US LLC, et al.","Yi-Sheng Fang, et al.","Hechalou US LLC, et al.",2025,WL,3049873,,2025,,,25-cv-1180,TRUE,3049873,,POSSIBLE_MATCH,0.7524,https://www.courtlistener.com/docket/70417638/49/yi-sheng-fang-v-hechalou-us-llc/,Yi-Sheng Fang v. Hechalou US LLC,fbdbb4a,approved,correct document,
buchanan_v_vuori_inc_11-20-2025_order.pdf,"Hudson v. Moore Bus. Forms, Inc., 836 F.2d 1156 (1987)","...th i nt Uo 18 under both Rule 11 and the Local Rules. 19 ""The district court has wide discretion in determining the appropriate sanction for a 20 Rule 11 violation."" Hudson v. Moore Bus. Forms, Inc., 836 F.2d 1156, 1163 (9th Cir. 21 1987). Rule 11 sanctions serve to ""deter baseless filings and cu",likely_fake,"Hudson v. Moore Bus. Forms, Inc.",Hudson,"Moore Bus. Forms, Inc.",836,F.2d,1156,,1987,,,,FALSE,,,VERIFIED,1.0,https://www.courtlistener.com/opinion/8965151/hudson-v-moore-business-forms-inc/,"Hudson v. Moore Business Forms, Inc.",e697e44,approved,,
